debate_id,turn_index,span_index,speaker,start,end,text,reason,reason_form,reason_frame,reason_domain,turn_char_len,turn_word_len,span_char_len,span_word_len,rel_start,rel_end,rel_len
20001003_gore_bush,55,8,GORE,1220,1285,The governor has proposed skipping the next generation of weapons,,['non-quantitative fact'],"['behavioral attribution', 'stance']",['defense/military'],1369,255,65,10,0.8911614317019723,0.9386413440467495,0.04747991234477721
20001003_gore_bush,56,0,BUSH,365,435,We have too much polling and focus groups going on in Washington today,"""too much"" is subjective and doesn't make the claim quantitative, but existence and prominence of polling and focus groups in governamental decisions is check-worthy",['non-quantitative fact'],[],['domestic politics'],1137,213,70,13,0.3210202286719437,0.38258575197889183,0.06156552330694811
20001003_gore_bush,58,0,GORE,174,337,"When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control in a responsible way",,['non-quantitative fact'],['behavioral attribution'],"['defense/military', 'nuclear armament']",639,112,163,28,0.27230046948356806,0.5273865414710485,0.25508607198748046
20001003_gore_bush,58,1,GORE,339,413,When I was in the United States Senate I worked with former President Bush,,['non-quantitative fact'],['behavioral attribution'],['domestic politics'],639,112,74,14,0.5305164319248826,0.6463223787167449,0.11580594679186229
20001003_gore_bush,58,2,GORE,428,507,I was one of only a few Democrats in the Senate to support the Persian Gulf War,,['non-quantitative fact'],"['behavioral attribution', 'stance']","['domestic politics', 'war/conflict']",639,112,79,17,0.6697965571205008,0.7934272300469484,0.12363067292644757
20001003_gore_bush,60,0,GORE,85,143,we’ve got the biggest surpluses in all of American history,,['ranking'],[],['economy'],1866,340,58,10,0.04555198285101822,0.07663451232583066,0.031082529474812434
20001003_gore_bush,60,1,GORE,314,416,"Almost half of all the tax cut benefits, as I said under Governor Bush’s plan, go to the wealthiest 1%",,['quantitative approximate'],['stance'],['economy'],1866,340,102,20,0.1682743837084673,0.22293676312968919,0.05466237942122187
20001003_gore_bush,60,2,GORE,772,889,the kind of inappropriate entertainment material that families are just heart sick that their children are exposed to,,['non-quantitative fact'],[],[],1866,340,117,18,0.4137191854233655,0.47642015005359056,0.06270096463022508
20001003_gore_bush,60,3,GORE,1064,1146,under my proposal the national debt will be completely eliminated by the year 2012,,"['forecast', 'temporal reference']",['stance'],['economy'],1866,340,82,14,0.5702036441586281,0.6141479099678456,0.04394426580921758
20001003_gore_bush,60,4,GORE,1214,1261,The governor will not put Medicare in a lockbox,,['non-quantitative fact'],['stance'],['health/medicine'],1866,340,47,9,0.6505894962486602,0.6757770632368703,0.025187566988210074
20001003_gore_bush,60,5,GORE,1598,1722,"For every new dollar that I propose for spending on health care, Governor Bush spends $3 for a tax cut for the wealthiest 1%",,"['quantitative precise', 'comparison']",['stance'],"['economy', 'health/medicine']",1866,340,124,24,0.8563772775991425,0.9228295819935691,0.06645230439442658
20001003_gore_bush,60,6,GORE,1729,1831,"for every dollar that I propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%",,['quantitative precise'],['stance'],"['economy', 'education']",1866,340,102,21,0.9265809217577706,0.9812433011789925,0.05466237942122187
20001003_gore_bush,61,0,BUSH,61,197,"Under Vice President Gore’s plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965",,"['temporal reference', 'ranking']",['stance'],['domestic politics'],1192,211,136,23,0.051174496644295304,0.16526845637583892,0.11409395973154363
20001003_gore_bush,61,1,BUSH,248,328,"We’re talking about adding to or increasing 200 programs, 20,000 new bureaucrats",,['quantitative precise'],['stance'],['domestic politics'],1192,211,80,12,0.2080536912751678,0.2751677852348993,0.06711409395973154
20001003_gore_bush,61,2,BUSH,403,479,his targeted tax cut for the middle class that excludes 50 million Americans,,['quantitative precise'],['stance'],['economy'],1192,211,76,13,0.33808724832214765,0.40184563758389263,0.06375838926174497
20001003_gore_bush,61,3,BUSH,526,565,He says he’s going to give you tax cuts,,['non-quantitative fact'],['stance'],['economy'],1192,211,39,9,0.4412751677852349,0.473993288590604,0.03271812080536913
20001003_gore_bush,61,4,BUSH,567,601,50 million of you won’t receive it,,['non-quantitative fact'],[],[],1192,211,34,7,0.47567114093959734,0.5041946308724832,0.028523489932885907
20001003_gore_bush,61,5,BUSH,603,678,He said in his speech he wants to make sure the right people get tax relief,,['non-quantitative fact'],"['speech attribution', 'stance']",['economy'],1192,211,75,16,0.5058724832214765,0.5687919463087249,0.06291946308724833
20001003_gore_bush,61,6,BUSH,792,900,"After my plan is in place, the wealthiest Americans will pay a higher percentage of taxes then they do today",,"['forecast', 'comparison']",['stance'],['economy'],1192,211,108,20,0.6644295302013423,0.7550335570469798,0.09060402684563758
20001003_gore_bush,61,7,BUSH,902,974,"the poorest of Americans, six million families, won’t pay any tax at all",,"['quantitative precise', 'forecast']",['stance'],['economy'],1192,211,72,13,0.7567114093959731,0.8171140939597316,0.06040268456375839
20001003_gore_bush,62,0,GORE,124,226,almost 30% of his proposed tax cut goes to — only to Americans that make more than $1 million per year,,['quantitative approximate'],['stance'],['economy'],280,55,102,21,0.44285714285714284,0.8071428571428572,0.36428571428571427
20001003_gore_bush,63,0,BUSH,50,157,"after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today",,"['forecast', 'comparison']",['stance'],['economy'],769,142,107,20,0.06501950585175553,0.20416124837451236,0.13914174252275682
20001003_gore_bush,63,1,BUSH,169,250,"if you’re a family of four making $50,000 in Massachusetts, you get a 50% tax cut",,['quantitative precise'],[],['economy'],769,142,81,16,0.21976592977893367,0.3250975292587776,0.10533159947984395
20001003_gore_bush,63,2,BUSH,431,474,"Under my plan, they get $1800 of tax relief",,['quantitative precise'],"['stance', 'anecdote']",['economy'],769,142,43,9,0.5604681404421327,0.6163849154746424,0.055916775032509754
20001003_gore_bush,63,3,BUSH,476,537,"Under Vice President Gore’s plan, they get $145 of tax relief",,['non-quantitative fact'],"['stance', 'anecdote']",['economy'],769,142,61,11,0.6189856957087126,0.6983094928478544,0.07932379713914174
20001003_gore_bush,64,0,GORE,117,216,The analysis that he’s talking about leaves out more than half of the tax cuts that I have proposed,,['quantitative approximate'],"['stance', 'epistemic']",['economy'],1398,257,99,19,0.08369098712446352,0.15450643776824036,0.07081545064377683
20001003_gore_bush,64,1,GORE,281,440,"he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined",,['non-quantitative fact'],"['behavioral attribution', 'stance']","['economy', 'health/medicine', 'education', 'defense/military']",1398,257,159,26,0.2010014306151645,0.3147353361945637,0.11373390557939914
20001003_gore_bush,64,2,GORE,478,527,$665 billion over ten years for the wealthiest 1%,,"['quantitative precise', 'temporal reference']",[],['economy'],1398,257,49,9,0.3419170243204578,0.376967095851216,0.035050071530758224
20001003_gore_bush,64,3,GORE,540,614,almost 30% of it goes to Americans that make more than $1 million per year,,['quantitative approximate'],[],['economy'],1398,257,74,15,0.38626609442060084,0.43919885550786836,0.05293276108726753
20001003_gore_bush,64,4,GORE,616,685,Every middle class family is eligible for a tax cut under my proposal,,['non-quantitative fact'],['stance'],['economy'],1398,257,69,13,0.4406294706723891,0.4899856938483548,0.04935622317596566
20001003_gore_bush,65,0,BUSH,56,96,whose plan excludes 50 million Americans,,['quantitative precise'],['stance'],[],97,19,40,6,0.5773195876288659,0.9896907216494846,0.41237113402061853
20001003_gore_bush,67,0,BUSH,39,105,"If you itemize your tax return, you get no marriage penalty relief",,['causation'],[],['economy'],1075,202,66,12,0.03627906976744186,0.09767441860465116,0.061395348837209304
20001003_gore_bush,67,1,BUSH,285,366,we’ll collect $25 trillion in revenue in the next 10 years and spend $21 trillion,,"['quantitative precise', 'forecast', 'temporal reference']",[],['economy'],1075,202,81,15,0.2651162790697674,0.3404651162790698,0.07534883720930233
20001003_gore_bush,67,2,BUSH,607,832,"If you’re a single mother making $22,000 a year and you have two children, under this tax code, for every additional dollar you make, you pay a higher marginal rate on that dollar than someone making more than $200,000 a year",,"['quantitative precise', 'comparison']",[],['economy'],1075,202,225,41,0.5646511627906977,0.773953488372093,0.20930232558139536
20001003_gore_bush,67,3,BUSH,857,946,"My plan drops the rate from 15% to 10% and increases the child credit from $500 to $1,000",,"['quantitative precise', 'trend/change']",['stance'],['economy'],1075,202,89,18,0.7972093023255814,0.88,0.0827906976744186
20001003_gore_bush,69,0,GORE,299,380,I’ve also proposed a voluntary national test in the fourth grade and eighth grade,,['non-quantitative fact'],"['behavioral attribution', 'stance']",['education'],1647,303,81,14,0.18154219793564055,0.230722525804493,0.04918032786885246
20001003_gore_bush,69,1,GORE,386,433,a form of testing the governor has not endorsed,,['non-quantitative fact'],['stance'],['education'],1647,303,47,9,0.23436551305403763,0.2629022465088039,0.02853673345476624
20001003_gore_bush,69,2,GORE,564,588,I have budgeted for that,,['non-quantitative fact'],['behavioral attribution'],[],1647,303,24,5,0.3424408014571949,0.3570127504553734,0.014571948998178506
20001003_gore_bush,69,3,GORE,1257,1297,She’s the 36th student in that classroom,,['quantitative precise'],['anecdote'],['education'],1647,303,40,7,0.7632058287795993,0.7874924104432302,0.024286581663630843
20001003_gore_bush,69,4,GORE,1394,1423,she has to stand during class,,['non-quantitative fact'],['anecdote'],['education'],1647,303,29,6,0.8463873709775349,0.8639951426836673,0.017607771706132362
20001003_gore_bush,70,0,BUSH,32,101,there is no new accountability measures in Vice President Gore’s plan,,['non-quantitative fact'],['stance'],[],1443,252,69,11,0.022176022176022176,0.06999306999306999,0.04781704781704782
20001003_gore_bush,70,1,BUSH,103,137,He says he’s for voluntary testing,,['non-quantitative fact'],"['speech attribution', 'stance']",['education'],1443,252,34,6,0.07137907137907137,0.09494109494109494,0.02356202356202356
20001003_gore_bush,70,2,BUSH,362,418,You may claim you’ve got mandatory testing but you don’t,,['non-quantitative fact'],"['speech attribution', 'stance']",['education'],1443,252,56,10,0.25086625086625086,0.28967428967428965,0.038808038808038806
20001003_gore_bush,70,3,BUSH,1028,1135,We have a strong charter school movement that I signed the legislation to get started in the State of Texas,,['non-quantitative fact'],['behavioral attribution'],"['education', 'domestic politics', 'justice']",1443,252,107,20,0.7124047124047124,0.7865557865557865,0.07415107415107415
20001003_gore_bush,70,4,BUSH,1294,1341,that the vice president's running mate supports,,['non-quantitative fact'],['stance'],['domestic politics'],1443,252,47,7,0.8967428967428968,0.9293139293139293,0.03257103257103257
20001003_gore_bush,71,0,GORE,14,41,I do have mandatory testing,,['non-quantitative fact'],['stance'],['education'],2148,382,27,5,0.006517690875232775,0.019087523277467412,0.012569832402234637
20001003_gore_bush,71,1,GORE,104,286,"The voluntary national testing is in addition to the mandatory testing that we require of states. All schools, all school districts, students themselves, and required teacher testing",,['non-quantitative fact'],[],['education'],2148,382,182,27,0.048417132216014895,0.13314711359404097,0.08472998137802606
20001003_gore_bush,71,2,GORE,404,525,Governor Bush is in favor of vouchers which take taxpayer money away from public schools and give them to private schools,,['non-quantitative fact'],['stance'],"['economy', 'education']",2148,382,121,21,0.18808193668528864,0.24441340782122906,0.05633147113594041
20001003_gore_bush,71,3,GORE,526,614,that are not accountable for how the money is used and don’t have to take all applicants,,['non-quantitative fact'],[],['education'],2148,382,88,17,0.24487895716945995,0.28584729981378026,0.040968342644320296
20001003_gore_bush,71,4,GORE,981,1124,where the facilities are so overcrowded the children have to eat lunch in shifts with the first shift for lunch starting at 9:30 in the morning,,['non-quantitative fact'],['anecdote'],['education'],2148,382,143,26,0.45670391061452514,0.5232774674115456,0.06657355679702048
20001003_gore_bush,71,5,GORE,1181,1268,There are fewer parents of school-age children as a percentage of the voting population,,['trend/change'],[],['education'],2148,382,87,14,0.5498137802607076,0.590316573556797,0.040502793296089384
20001003_gore_bush,71,6,GORE,1273,1321,there is the largest generation of students ever,,['ranking'],[],['education'],2148,382,48,8,0.5926443202979516,0.6149906890130353,0.0223463687150838
20001003_gore_bush,71,7,GORE,1394,1430,90% of our kids go to public schools,,['quantitative precise'],[],['education'],2148,382,36,8,0.648975791433892,0.6657355679702048,0.01675977653631285
